,0.01,0.1,1.0,10.0
1,0.4032400097369702,0.4067330162238977,0.40561226682807233,0.4052998504366286
2,0.47792142001868454,0.4813160260880625,0.4829961578441821,0.47976465699110077
3,0.5143344320320006,0.522052263845577,0.5208177848831343,0.5142369088189758
4,0.5397215862489418,0.5451110431277605,0.5416584099790788,0.5365164124966557
5,0.5534703197849095,0.5622105334719316,0.5552652995434151,0.5498589564774976
6,0.5633363816190564,0.5718528533270175,0.5644437865410511,0.558538840423339
7,0.5716455370026798,0.5801067667557029,0.571503287323956,0.5651696842502314
8,0.5785945100154827,0.5872108624236283,0.576597159173147,0.5695059803418466
9,0.5814668504410145,0.5902275797488563,0.5806305784725239,0.5742847712908503
