,0.5,1.0,1.5
1,0.41374230801282486,0.41374230801282486,0.41374230801282486
2,0.48921176594428883,0.4906343504519797,0.49360232810080845
3,0.5257160181932219,0.5264606990442856,0.5274503831190761
4,0.5429927586766493,0.5432055246340961,0.5449920064737696
5,0.5576365368842574,0.5580620687991509,0.5591471598310503
6,0.5668620749395826,0.5672876068544762,0.5674364355671347
7,0.5721968052211214,0.572622337136015,0.5725985429632846
8,0.577359987192814,0.5779982850651544,0.5784516024333654
9,0.5817786637543476,0.5821889981008521,0.5817102746965969
