,0.0,1.0,5.0,10.0,20.0
1,0.41374230801282486,0.41450289916095373,0.41481475633451315,0.41470850493646855,0.4168624916117316
2,0.4906343504519797,0.48514283082672155,0.49093872945696654,0.4891076527322728,0.4891991232340777
3,0.5264606990442856,0.5199755808190458,0.5243791365675864,0.5243141247472554,0.5246880770361013
4,0.5432055246340961,0.5417351982701527,0.5448589345473845,0.5442845739198324,0.5449217972166301
5,0.5580620687991509,0.5555673100961855,0.5591366662719247,0.5592689925744637,0.5601614275626435
6,0.5672876068544762,0.5649834317995412,0.5678507831243395,0.5686351465150858,0.5689532208757134
7,0.572622337136015,0.570680831326728,0.5742684552866923,0.5746500831151287,0.5742245512002351
8,0.5779982850651544,0.5768742242222485,0.5793157366105695,0.5801456159510869,0.5801456159510869
9,0.5821889981008521,0.5813803032496041,0.5840939902718016,0.5840810953652897,0.5841874783440132
