,20.0,40.0,60.0,80.0,100.0
1,0.17584598700860096,0.16051222165203927,0.16207815234410977,0.16280616630920586,0.15779260253424388
2,0.21100924573568952,0.19275910428645995,0.19416323460396412,0.1939341636074159,0.1873797352596745
3,0.22072716965574116,0.20478237652249812,0.2039687364307425,0.20451299797804354,0.19849337929885041
4,0.2255795690294171,0.21086217143208028,0.21030972995258707,0.21173199647363777,0.20487635802225468
5,0.2282950214257205,0.21606795264849976,0.21739601836866276,0.21458069623723117,0.20838377259349902
6,0.23075633670618476,0.21960814177379528,0.22065737707075092,0.21828207169392577,0.21091332342092223
7,0.2319265494721422,0.2211120102457489,0.22233586406838685,0.21961185892796828,0.21375020285354632
8,0.23249983552415165,0.22228222301170633,0.22403799172796132,0.22224725544634358,0.21511798400856152
9,0.23335089935393888,0.22360018991477965,0.22600807247463778,0.2232047022548542,0.21628819677451902
