,4.0,8.0,16.0,32.0,64.0
1,0.3971471773751408,0.41374230801282486,0.42132683763382855,0.42770515620819577,0.4356980026052975
2,0.4674018737088646,0.4906343504519797,0.5037988986697194,0.5025265464019264,0.5063564323214779
3,0.4996102032044281,0.5264606990442856,0.5394339947455449,0.5392055706873337,0.5383755597661374
4,0.5153763755663452,0.5432055246340961,0.5603480747553696,0.5608777637425055,0.5582948898450418
5,0.5271655438448752,0.5580620687991509,0.5724989912147966,0.5746218919547186,0.5754838002254415
6,0.5351929301701338,0.5672876068544762,0.5841076308021597,0.5850791457782339,0.5871116505918936
7,0.5390941986078764,0.572622337136015,0.5917741900112722,0.5925377746198414,0.5945246099729382
8,0.5436045759374026,0.5779982850651544,0.5962730540314127,0.598750433119734,0.60007517642776
9,0.5462641504054878,0.5821889981008521,0.5998302060992029,0.6029522537577248,0.6033578511997965
