,4.0,8.0,16.0,32.0,64.0
1,0.12451426992460427,0.16618516910310224,0.19824963705662793,0.2247902494331066,0.24561640065439463
2,0.14559275999245605,0.19870167151322163,0.24017243647942735,0.2830625293315263,0.31385304411900156
3,0.15194979539204465,0.20987564529357844,0.26490340881678265,0.3128479979999737,0.34346514427821423
4,0.15416288372215425,0.21573515221691517,0.27452784466462277,0.3264331657872691,0.36758115238358396
5,0.157602600034211,0.22009700785536648,0.28061157602950915,0.3355778255854244,0.3782345162436347
6,0.15928377347070355,0.22350126317451546,0.2842463278025589,0.34193340263249083,0.3854083825664373
7,0.16077582161168788,0.22509700785536652,0.2891492322267399,0.34719951359009116,0.3911496861800813
8,0.1613077365053049,0.22617534441242648,0.29046719912981317,0.35000684219529204,0.3949286065167524
9,0.16313075391342868,0.2277710890932775,0.2927452992802537,0.35261322517401544,0.3990592749027399
