,Default Ensemble Good,Default Ensemble Left,Crossdock Default2018 Ensemble Good,Crossdock Default2018 Ensemble Left,Crossdock Dense Ensemble Good,Crossdock Dense Ensemble Left,General Default2018 Ensemble Good,General Default2018 Ensemble Left,Redock Default2018 Ensemble Good,Redock Default2018 Ensemble Left,All Ensemble Good,All Ensemble Left
0.0,36.02247467337353,100.0,32.13889795086762,100.0,33.10593295667298,100.0,34.102441349798966,100.0,29.80437967234296,100.0,35.97165260709284,100.0
0.010101010101010102,36.02247467337353,100.0,32.13889795086762,100.0,33.10593295667298,99.88532110091744,34.163564773155954,98.24665635017132,29.817444260401942,99.73057367083011,35.97165260709284,100.0
0.020202020202020204,36.02247467337353,99.97374820382447,32.13889795086762,99.99861832651708,33.10593295667298,99.64905493533767,34.21915994074466,96.04841383884161,29.8855942039343,99.23731623742678,35.97165260709284,99.98894661213662
0.030303030303030304,36.02247467337353,99.9322979993368,32.13889795086762,99.99447330606831,33.115292860054616,99.33265170774843,34.30099839943282,93.84188128661435,29.921405745275514,98.46634243395602,35.97165260709284,99.96683983640986
0.04040404040404041,36.03205416393128,99.87426771305405,32.13889795086762,99.94611473416603,33.12606664788668,99.0245385210567,34.44916038439851,91.75831767436719,29.983181910830876,97.6318116502708,35.97165260709284,99.9143362440588
0.05050505050505051,36.03798301768622,99.75406212003979,32.13889795086762,99.90604620316127,33.15282292718827,98.64595998673593,34.522264029336164,89.9179285951144,30.026307544027254,96.6425334364983,35.97670311214335,99.86874101912237
0.06060606060606061,36.041825793268124,99.60069636343539,32.14330775254574,99.87288603957113,33.16892087785272,98.18171769647397,34.58492150183906,88.13004310821266,30.0584274027776,95.38659224052172,35.9812320976506,99.76373383442025
0.07070707070707072,36.041825793268124,99.37548358571902,32.14330775254574,99.83696252901514,33.18450629705508,97.70780369183156,34.711368739038114,86.48999668398363,30.120633176061958,93.9427434508677,35.9812320976506,99.6504366088206
0.08080808080808081,36.05207457587129,99.08395048082237,32.14330775254574,99.78722228362993,33.20341814442308,97.25737813639881,34.795474867738356,84.97291919973472,30.19874343850079,92.37178070078478,35.99100372698744,99.46529236210898
0.09090909090909091,36.05900558812145,98.7302420691942,32.14813867042013,99.71675693600088,33.22075535665073,96.82215098927821,34.883028925592996,83.49038355255885,30.295712769272555,90.88510003316016,35.99562907388846,99.22073615563171
0.10101010101010102,36.06262877652725,98.36548026970266,32.1595951824919,99.60069636343539,33.25564411881951,96.3358019232895,34.97952436487498,81.96225268044655,30.419937956736316,89.27821377252127,36.00035389061531,98.91538631590583
0.11111111111111112,36.071479924512516,97.94268818392837,32.1620106414291,99.49292583176744,33.269074412157124,95.86050624516415,35.09663854304724,80.52393058472421,30.569458353798733,87.65474743008733,36.009839805842425,98.57687631258982
0.12121212121212122,36.0987430571919,97.43975903614458,32.1620106414291,99.34094174864596,33.29942005848724,95.3672488117608,35.187574158874554,79.08975350945065,30.695441926796423,86.07411296562397,36.02005060953149,98.13335912457168
0.13131313131313133,36.11220842981463,96.9630816845363,32.16771990800793,99.18619431855863,33.33142089864503,94.89747982756714,35.31211675509693,77.68873659776722,30.785815647287183,84.53216535868243,36.04362843051138,97.717475406212
0.14141414141414144,36.13618440536982,96.39106886260639,32.17755321913582,99.00381341881287,33.343208557184546,94.34342876091522,35.40116400928618,76.25041450204488,30.881278818766024,83.01232452746767,36.05677192188374,97.20487454404775
0.15151515151515152,36.17287302955506,95.7472090195645,32.179858884484965,98.82695921299879,33.38293360047835,93.86536973582403,35.49804106657998,74.88670277440035,31.068792292402563,81.45379683873108,36.083314131642005,96.58450315021554
0.16161616161616163,36.193078429667516,95.03564717585941,32.19307892876091,98.58931137393611,33.42662605560144,93.37211230242069,35.62286185634161,73.55338786338012,31.253729074857233,79.86901735381895,36.09534689682239,95.9503150215541
0.17171717171717174,36.231741133930505,94.36277218967614,32.20407533525581,98.35995357577097,33.445509065621266,92.8885265833978,35.73193402865359,72.1772410743893,31.505310503288758,78.33674146125787,36.120234011097274,95.24151652481486
0.18181818181818182,36.276650802512,93.58627169227368,32.20857896250154,98.10572565491323,33.47081639951092,92.42981098706754,35.87548381108823,70.87155963302753,31.639485759368497,76.90947275339892,36.145480777833335,94.45534431303194
0.19191919191919193,36.31356810302583,92.8512213993589,32.242188621447056,97.82939095832873,33.51237044435102,91.91306510445452,35.97059880502852,69.53548137504146,31.843698549588638,75.55543274013485,36.202560686651374,93.63463026417597
0.20202020202020204,36.33446508750235,92.0595224936443,32.27494075652436,97.49917099591025,33.54680505912484,91.39770089532442,36.025485327399835,68.3361887918647,32.045569458158035,74.18895766552448,36.25202444776666,92.74897756162264
0.21212121212121213,36.40572033881999,91.30098375151984,32.30232830283562,97.17447772742347,33.56426334269217,90.84917652260418,36.12453871815775,67.12307947385874,32.23039376275935,72.91919973471869,36.27537243314188,91.72515751077705
0.22222222222222224,36.433103342136945,90.50513982535648,32.31423381946924,96.83458605062452,33.59160247453748,90.33657566043992,36.18354857195255,65.93622195202829,32.371629613457394,71.62457168122029,36.34061065483092,90.68199403117056
0.23232323232323235,36.47425005835165,89.68304410301758,32.33808194920436,96.47949596551342,33.61898713549744,89.79357798165137,36.2567998039491,64.75350945064662,32.57155487106114,70.34790538299988,36.41459037325981,89.58080026528131
0.24242424242424243,36.51097023225277,88.84574997236653,32.378350099408785,96.04979551232454,33.64303433147528,89.2063667514093,36.321248449270314,63.53625511219189,32.757639513358356,69.1030175748867,36.50797286507731,88.35111086548027
0.25252525252525254,36.58570937553961,87.90897535094506,32.40338030418255,95.61595003868686,33.66868058437253,88.69238421576213,36.4158882805403,62.446114734166024,32.94382967280328,67.86918315463689,36.573642826580844,87.06891787332818
0.26262626262626265,36.649027668603615,86.99292583176744,32.42205258893095,95.1765778711175,33.68040817624317,88.17702000663203,36.523090433248385,61.27721896761358,33.139273681380736,66.69614236763567,36.660291935445066,85.72454957444457
0.27272727272727276,36.68835897728744,86.04647949596551,32.45964431621598,94.65292362108987,33.70538849191655,87.59395379683873,36.63580172182765,60.13872001768542,33.28769787874287,65.51481153973693,36.76759906703027,84.38570796949266
0.2828282828282829,36.72904139268315,85.01989609815408,32.483220255055976,94.08229247264288,33.72453521451328,86.99568917873329,36.75325234384477,59.07483143583509,33.42131527859447,64.25887034376036,36.87072926135952,82.97916436387753
0.29292929292929293,36.783936343878835,83.95048082237206,32.51496160712933,93.49646291588371,33.74387312104285,86.44301978556427,36.88178106758514,58.02752293577982,33.58123939819678,63.117608046866366,36.99785656181125,81.37780479717033
0.30303030303030304,36.85681928048533,82.8921189344534,32.53633767819164,92.85812976677352,33.774831581598754,85.84061014701005,36.998822531105525,56.9954128440367,33.8026938035533,62.01365093401128,37.09126515127007,79.75710180170222
0.31313131313131315,36.922594502631775,81.80612357687632,32.56274241784365,92.19078147452194,33.81402312999094,85.22991046755831,37.044519572027276,55.95639438487896,33.93437804538907,60.9166021885708,37.25872196273661,78.06040676467337
0.32323232323232326,36.99656578159807,80.59163258538742,32.623370837865124,91.49579971261191,33.8546180119837,84.58605062451642,37.23113757651526,54.906322537857854,34.10191757770934,59.80850005526695,37.38189259632221,76.4300320548248
0.33333333333333337,37.09658651311529,79.4185917983862,32.6701608819647,90.7524593787996,33.88460225629709,83.94771747540621,37.38058002405319,53.87421244611473,34.35505964881764,58.64789432961203,37.50675503426044,74.62832983309384
0.3434343434343435,37.1962697807735,78.19995578644856,32.71508424303418,89.98010390184592,33.9183626795439,83.31214767326185,37.52456327427477,52.864209130098374,34.63828409495225,57.56880733944955,37.70641370236542,72.89294793854316
0.3535353535353536,37.317066742889814,76.84729744666741,32.757708410659646,89.09721454625843,33.967073662311,82.65447109539073,37.66310607850295,51.82933569138941,34.778720693421064,56.52011716591135,37.90234896435199,71.03045208356362
0.36363636363636365,37.40550266266671,75.55128771968609,32.81999503225676,88.22537857853432,33.992769684584054,81.95534431303194,37.84307328186935,50.85249253896319,34.92766872479029,55.417541726539184,38.09922648739057,69.0532773295015
0.37373737373737376,37.53481918681217,74.0300652149884,32.859712397212775,87.28860395711285,34.032787756751034,81.25069083674146,37.95531111690554,49.903282856195425,35.16037628093173,54.345363103791314,38.297534248456564,67.14933127003427
0.38383838383838387,37.69205908767237,72.51575107770532,32.92831486887728,86.3283408864817,34.09236553520613,80.57090748314359,38.15240144070122,48.92782137725213,35.36644414494737,53.33121476732619,38.564191239221955,65.21360672045982
0.393939393939394,37.8529779419684,70.89228473527136,32.987091191845984,85.3514977340555,34.13895041189125,79.87178070078478,38.334760719611275,47.96479495965513,35.549796264063424,52.29772300210014,38.843848279824975,63.334530783685196
0.4040404040404041,38.08127042786293,69.24532994362772,33.04592392776387,84.1991820492981,34.200877539090115,79.172653918426,38.61303420749199,47.03354703216536,35.77733885620796,51.31397148225931,39.076415553789154,61.43472974466674
0.4141414141414142,38.24583370644291,67.51685641649165,33.105838534860105,83.04824803802366,34.257853202819454,78.49287056482812,38.7430365040046,46.123024206919425,35.82838376511002,50.280479717033266,39.35665576196248,59.72007295235989
0.42424242424242425,38.374309460205495,65.74831435835084,33.20526977770158,81.93047419033934,34.28757842072759,77.80617884381563,38.96209898426459,45.19453962639549,36.14453726077507,49.201392726870786,39.637355133803105,57.93356913894109
0.43434343434343436,38.49169539298618,63.894108544268825,33.30216039008812,80.63170111639218,34.33366406661238,77.08356361224715,39.12603086507399,44.25500165800818,36.3674986386415,48.133359124571676,39.90925169382572,56.321156184370516
0.4444444444444445,38.71167139219799,61.99845252569912,33.39460475270041,79.350889797723,34.389719281625375,76.35542168674698,39.24646092442733,43.356913894108544,36.67417652623121,47.08328727755057,40.21836185610609,54.61893445340997
0.4545454545454546,38.928732022015225,60.08621642533436,33.45151794670228,78.00237647839062,34.44401222180253,75.65767657787111,39.40127905815963,42.435337680999226,36.921469841808545,46.09815408422682,40.496222979999494,52.965071294351716
0.4646464646464647,39.13696097333595,58.14634685531115,33.55723134578597,76.70084005747762,34.50378382967409,74.87426771305405,39.59252855422898,41.53724991709959,37.010174649217376,45.09505913562507,40.80484905556172,51.26284956339118
0.4747474747474748,39.42557666734954,56.200950591356246,33.625919748166126,75.32745661545263,34.574313219061494,74.05217199071515,39.7574521240449,40.6294904388195,37.22021758026847,44.09887255443793,41.13186494925009,49.715375262517966
0.48484848484848486,39.73358946758489,54.22930253122582,33.718708920086065,73.87255443793522,34.6439035820715,73.2148778600641,39.99144247642552,39.77561622637339,37.3961485002582,43.005968829446225,41.477865559344664,48.10296230794739
0.494949494949495,40.1140871876881,52.32121145130982,33.836217538857554,72.44804907704211,34.69366473499228,72.4162705869349,40.161540781610654,38.96181054493202,37.55888826204918,41.96833204377142,41.73334716001582,46.52923621089864
0.5050505050505051,40.47275016993287,50.483585719022884,33.96856557980365,71.05255885929037,34.76061713631302,71.58312147673261,40.420110329480984,38.08582955675915,37.728902074237155,40.956947054272135,42.08413978603245,45.0107770531668
0.5151515151515152,40.80374425267648,48.72747872222836,34.05878117704521,69.60871006963634,34.81682365530908,70.70299546811097,40.55245703522118,37.23057367083011,37.85033339830264,39.93450867690947,42.40501529086199,43.560019896098154
0.5252525252525253,41.060624574484564,47.025256991267824,34.20578573372759,68.07090748314359,34.883307623490204,69.82286945948934,40.76558601729888,36.39189786669614,37.987062250542856,38.9231236874102,42.70536620757832,42.15209461700012
0.5353535353535354,41.4194362606639,45.363103791312035,34.39746839532781,66.52066983530453,34.98517040053923,68.98281198187244,40.93902648416677,35.55322206256217,38.277686549493026,37.93246380015475,43.18307862301639,40.83121476732619
0.5454545454545455,41.86837126445829,43.746545816292695,34.62244139979983,64.85298994141705,35.03446018607245,68.08610589145573,41.128667726821654,34.71316458494528,38.51395550200242,36.89344534099702,43.49280431197672,39.4329612026086
0.5555555555555556,42.31490270154461,42.255720128219295,34.82844674727338,63.13695147562728,35.1368081627866,67.25019343428761,41.32519632659645,33.8551453520504,38.781135514954514,35.85995357577097,43.72106295425663,38.029180943959325
0.5656565656565657,42.69128757441835,40.70271913341439,35.095685074814746,61.37255443793522,35.21365576527579,66.316182159832,41.505770452247205,32.95843926163369,39.11644162033846,34.89001879075937,44.072895765605615,36.74284293135846
0.5757575757575758,43.13326012718374,39.22571018017022,35.28854313513799,59.623355808555324,35.298559561755276,65.33104896650823,41.68336212232951,32.220625621753065,39.422592746436315,33.904885597435616,44.45397805144716,35.43163479606499
0.5858585858585859,43.69941924597386,37.849563391179395,35.51921151070848,57.84376036255112,35.38398499705103,64.39289267160385,41.962178868528355,31.354316347960648,39.69254418689127,32.92251575107771,44.933434562070204,34.148060130429975
0.595959595959596,44.02392766138998,36.55908035812976,35.777210205592766,56.09732508013706,35.43172380669384,63.370454294241185,42.20068865276165,30.501823808997457,39.96164855207168,31.95948933348071,45.173706409207725,33.013706200950594
0.6060606060606061,44.339825660901724,35.25339891676799,35.99238991617397,54.3812866143473,35.495510703894375,62.36874101912237,42.44928903765645,29.725323311595,40.19493471599399,30.990936221952026,45.50994899855027,31.76191002542279
0.6161616161616162,44.86208972042609,33.895213883055156,36.34765977377477,52.56853100475296,35.630898170131644,61.347684315242624,42.84439950466697,28.929479385431634,40.39984979136085,30.02100143694042,45.82844451354607,30.587487564938655
0.6262626262626263,45.34589183886727,32.64065436056151,36.547046177633256,50.78755388526584,35.728113701156374,60.328009284845805,43.10171512753179,28.090803581297667,40.75047058341024,28.997181386094837,46.1215420763888,29.419973471869127
0.6363636363636365,45.74048765520992,31.366751409306953,36.76520640612921,49.01624848015917,35.79414139665192,59.254448988615,43.48250178799255,27.28528794075384,40.93197891422323,28.07560517298552,46.46092635036935,28.27318448104344
0.6464646464646465,46.11599504967801,30.16745882613021,37.02061829958958,47.23665303415497,35.866792307052286,58.24859069304742,44.11508155445073,26.490825688073393,41.17077853110296,27.098762020559302,46.99241024537785,27.1291588371836
0.6565656565656566,46.5862453591383,29.00823477395822,37.43092116530135,45.372775505692495,35.99935855426407,57.18470211119708,44.330835152459315,25.670111639217417,41.46042238594364,26.11639217420139,47.460179638687016,26.068033602299106
0.6666666666666667,47.11898993471983,27.84901072178623,37.7481945986345,43.412180833425445,36.1037249162219,56.11390516193213,44.68357964638198,24.830054161600533,41.86397238982206,25.200342655023768,47.83079122835235,25.006908367414617
0.6767676767676768,47.40734889312091,26.738145241516527,38.05897624084776,41.551066651928814,36.22070475519731,54.994749640764894,45.10513263801514,24.04388194981762,42.26262426377626,24.235934563943847,48.22640930835127,24.014866806676245
0.686868686868687,47.84667838107523,25.697745108875868,38.56690091330987,39.73002100143694,36.363629173253734,53.745716812202936,45.31902823641102,23.223167900961645,42.727293110496625,23.339228473527136,48.69033605372201,22.973085000552672
0.696969696969697,48.26556162156233,24.683596772410745,39.00035118380537,37.996020780369186,36.50794582413194,52.56300431082127,45.70843100310427,22.442522383110422,43.162213894467726,22.401072178622748,49.1283119251275,21.92024980656571
0.7070707070707072,48.755772401509546,23.571349618658118,38.82762338896182,36.25649386536974,36.63941607406945,51.290483033049625,45.600964180848926,21.72543384547364,43.53840882411273,21.543052945727865,49.7865223169573,20.852216204266607
0.7171717171717172,49.41189993968691,22.533712832983312,39.222536128795646,34.47966176633138,36.82963858292345,49.97374820382447,45.89367153824024,20.96413175638333,43.83258124877955,20.68227036586714,50.17264643731993,19.920968276776833
0.7272727272727273,49.96133574273978,21.461534210235435,39.72743630266344,32.79678346413176,37.491833291163786,48.749585497955124,46.08850807573506,20.21664640212225,44.282171572414526,19.833922847352714,51.31959849432758,19.027025533325965
0.7373737373737375,50.38719095048207,20.46949264949707,40.64672989355412,31.011661324195867,37.61085719798854,47.448049077042114,46.24561818585541,19.511992925831766,45.08546165087608,18.999392063667514,51.849996707195736,18.193876423123687
0.7474747474747475,51.804157474105,19.488504476622083,41.2951965520163,29.455896982425113,37.81172554160426,46.14236763568034,46.84101039027909,18.76588924505361,45.49694125740152,18.14689952470432,52.45315303373437,17.293025312258205
0.7575757575757577,52.22934935338493,18.58074499834199,42.022228379597706,27.944346192107883,38.044031452945966,44.77727423455289,47.16881292212929,18.099922626284958,45.873708816807,17.29993367967282,53.06546624044577,16.466784569470544
0.7676767676767677,52.60199032574992,17.6301536420913,43.13383172452418,26.369238421576213,38.298105580009114,43.445340997015585,47.51034820892202,17.35658229247264,45.69062375986108,16.480601304299768,53.846606955576426,15.614292030507352
0.7777777777777778,53.68292699090655,16.716867469879517,43.61689574580973,24.91295457057588,38.53437312167283,42.071957554990604,47.77677801627434,16.5745551011385,46.24150898663954,15.599093622195204,54.43823965420184,14.77976124682215
0.787878787878788,54.32550657577488,15.780092848458052,44.36502092152199,23.409693821156186,38.73947298795243,40.622582071404885,48.457979021096634,15.851939869570023,46.77917230777843,14.804631369514757,54.99470178693026,13.939703769205261
0.797979797979798,54.94679335641378,14.906875207251021,45.33053453906441,22.01696695037029,39.04061010362997,39.21327511882392,49.081576289401866,15.134851331933238,47.76667339932599,14.008787443351386,55.37060130618593,13.083066209793301
0.8080808080808082,55.49859964199504,14.047474300873217,45.82007274878358,20.582789875096715,39.71868899261675,37.761136288272354,50.227284742606514,14.383220957223388,48.00721868446492,13.219851884602631,55.874377095346276,12.276168895766553
0.8181818181818182,55.799518201410045,13.214325190670943,46.70494895877253,19.161047861169447,39.990364013069176,36.27721896761357,50.9444936313667,13.666132419586605,48.784081998864636,12.419862937990494,56.63060270239778,11.513485133193324
0.8282828282828284,55.9883279201036,12.429534652370952,47.6613711169893,17.77937437824693,40.29249455821214,34.699347850116055,51.13157661762069,12.949043881949818,49.38453853629499,11.636454073173427,57.512128374067515,10.810213330385764
0.8383838383838385,56.30350242187249,11.601912236100365,48.20855223889027,16.498563059577762,40.75071326011207,33.11042334475517,51.737837401686036,12.21399358903504,50.237430429302506,10.886205371946502,58.61058402189945,10.048911241295457
0.8484848484848485,57.22594708567165,10.796396595556539,48.756030003729194,15.181828230352604,41.073609221694184,31.576765778711174,53.04054348405148,11.499668398364099,51.06353653324685,10.095888139714823,59.407928049952694,9.29866254006853
0.8585858585858587,57.909984583068955,10.003316016359014,49.66863819333688,13.916215319995578,41.96371752825798,29.922902619652923,53.50715802283875,10.800541616005306,51.84724832100379,9.39676135735603,60.7249872645816,8.547032165358683
0.8686868686868687,59.05446274193344,9.233723886371173,50.33804273202581,12.750082900408977,42.69077272643972,28.242787664419144,54.216331188863364,10.098651486680668,53.19790135448804,8.652039350060793,61.36547591705156,7.802310158063447
0.8787878787878789,60.23414607298561,8.465513429866254,51.48567146307026,11.606057256549132,42.383302407923814,26.54747430087322,55.19971346660992,9.362219520282967,54.18701573167027,7.894882281419255,62.275567442265356,7.176412070299547
0.888888888888889,61.53073967561414,7.741516524814855,52.12980433649308,10.386039571128551,42.73576655043006,24.72642865038134,56.54879921376732,8.635459268265723,54.90520390517244,7.172267049850779,64.51899025772929,6.521498839394274
0.8989898989898991,63.227128416092285,6.998176191002542,53.565077452537594,9.224052171990715,43.22663025443722,22.96617663313806,56.99016689904265,7.976401016911683,56.069767384729715,6.502155410633359,65.97333694045602,5.845860506245164
0.9090909090909092,64.03942205150058,6.261744224604842,55.84810896866136,8.06759146678457,44.20739231666165,21.092627390295128,58.24644889488118,7.21095390737261,56.882427905375565,5.785066872996573,66.68489235531561,5.195092295788659
0.9191919191919192,64.38546419294856,5.521167237758373,56.766961360859355,6.994031170553774,45.34794780400791,19.13479606499392,59.47590059454636,6.451033491765227,58.074742982556415,5.09146678456947,67.69379190660257,4.538797391400464
0.9292929292929294,66.42501702179732,4.837238863711728,58.68255577339917,5.956394384878965,46.40788789856678,17.11755277992705,61.31313950061163,5.721509892782137,59.649162936588965,4.40477506355698,68.50024549133072,3.870067425665966
0.9393939393939394,68.92258899159151,4.066265060240964,62.454543069999545,4.846910578092185,47.30915584595192,15.003592351055598,61.80417143105549,4.922902619652924,60.773304958233865,3.6738697910909694,69.72519579364914,3.1902840720680894
0.9494949494949496,71.54485868422763,3.318779705979883,64.06115758707438,3.842433956007516,48.698429353654646,12.816403227589257,62.255178257941814,4.138112081352935,63.178128357470555,3.067315132087985,70.91515759443413,2.5215541063335913
0.9595959595959597,73.39112215405098,2.5298441472311266,66.51292416218114,2.8434840278545375,51.44968556878264,10.438543163479606,65.20830257379974,3.316016359014038,67.01891080333476,2.3958218193876424,73.24243025078097,1.8721675693600086
0.9696969696969697,76.55679793759063,1.7160384657897647,69.1717842308068,1.8611141814966286,53.18716025878592,7.94185917983862,66.05231807524206,2.474577207914226,68.5797770280881,1.7243285066872998,74.86515269380867,1.2006742566596662
0.9797979797979799,83.1367299440422,0.964408091079916,77.09345870355115,0.9837515198408312,58.445853556235974,5.26693931690063,69.4830755590192,1.5447109539073725,69.75898227031767,1.0583618879186472,86.61099086099087,0.6189897203492871
0.98989898989899,87.74144440384848,0.2929147783795733,88.62604881769641,0.3177849010721786,65.43306125681515,2.2977230021001436,70.7536261631089,0.6355698021443572,80.1147327617916,0.43660882060351497,89.94252873563218,0.15474743008732178
1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
