,DefE_4,DefE_8,DefE_16,Vina_4,Vina_8,Vina_16
1,34.68151094112095,36.02247467337353,37.6909570131714,25.32398785644391,25.631830486115323,25.605491326806074
2,40.616664421790425,42.700199322819294,44.71860380105972,31.52486580301923,31.59178597139748,31.26102010060151
3,42.814152362671216,45.63474933258677,48.502573897934845,35.40058933244195,35.477988073560915,35.37131718840545
4,43.980340488902165,47.8482208740412,50.559681618638585,37.55054211032152,37.72633005674337,39.04678888816543
5,44.750878292132825,49.0937277137884,51.62017105916762,39.0824538062091,39.66288725319867,40.920921855850814
6,45.33383653504426,49.85878041081865,52.412245730349156,40.3028453713573,41.7516095604699,42.64769922789522
7,45.879806305088884,50.39838501291977,53.2015233453631,41.35084180078979,43.35032691270833,43.75358106106643
8,46.198437825308005,50.861572285363714,53.700342617082605,42.05368189532496,44.31317394883378,45.37856010077297
9,46.534633415404365,51.15182020247096,53.989044068739894,42.77239086132853,45.01977875089139,46.465364657521924
