,Default Ensemble,Crossdock Default2018 Ensemble,Crossdock Dense Ensemble,General Default2018 Ensemble,Redock Default2018 Ensemble,All Ensemble,Vina
1,31.505266618979558,26.71210978481844,28.99539984389117,29.053471389988577,26.882324312332848,31.334904023047986,23.22259074365116
2,37.05745473984307,32.31360715251187,37.34200394178664,35.315398293720314,31.897193850101647,37.17479048872036,27.35603795132616
3,40.64118150443745,36.2771588838412,41.35592063632881,38.905379086657575,35.87048937901297,40.550189290816704,31.9147736219754
4,44.093742931954615,39.6951869428044,43.33274326882455,41.891414635175856,37.694453140566715,44.52125579634181,35.255028742019746
5,45.5912362848481,41.15885130818686,45.23627704235647,42.86049751376632,40.2031598871765,45.935719428793966,36.69798152079385
6,46.302753545783965,42.43841128392707,45.82279456307632,43.89712700417643,41.22740219904838,46.278391841316086,38.57327295517518
7,46.64151138117583,43.71524535182908,46.82086904458454,44.6918732367001,42.18161090811832,46.68265402406265,40.49613897986768
8,47.221981782867175,44.566535579469786,47.36063589746525,45.846475992665674,43.149042701131506,47.07099203000685,41.68417205258145
9,47.911025781504186,45.385097329541864,48.054066146142794,46.05936193446726,44.107890685456674,47.586172908559796,42.03340994851347
