,Default Ensemble,Crossdock Default2018,Crossdock Dense,General Default2018,Redock Default2018,Default2017,Vina
1,41.37423080128249,35.32034851335764,36.54779997105224,37.642608236073286,33.86947087023075,27.967555494151238,28.938260152545862
2,49.06343504519797,42.92168098703053,44.790360180177814,46.136740834309215,40.63141072031649,37.08264253477019,36.06752391478834
3,52.64606990442856,46.545779111128645,48.96662127133252,50.64089330122765,44.09297381105893,42.34618437961904,40.153839743505394
4,54.320552463409605,49.071079882630045,51.74233432896046,52.62516612060685,46.35941700987294,45.43611319447186,43.37142813282631
5,55.8062068799151,51.13665969289071,53.50699132006122,54.213580661149045,48.092408014140545,48.03358158221379,45.847012241389145
6,56.72876068544762,52.77168010982602,54.76240257547248,55.475600556147654,49.49392316565568,50.13052364724097,47.18301666249996
7,57.2622337136015,53.71782852405954,55.834690807335186,56.359116567323255,50.48812045772532,51.81941100102194,48.55158839809295
8,57.79982850651544,54.66866669298279,56.5179289639776,57.02377224261723,51.37124501638178,53.09523919174376,49.68012298407435
9,58.21889981008521,55.41415347570363,57.141029267928964,57.506295038969796,52.028779983947146,54.08959767014478,50.77681175629504
