,9.0,100.0
1,0.16618516910310224,0.15779260253424388
2,0.19870167151322163,0.1873797352596745
3,0.20987564529357844,0.19849337929885041
4,0.21573515221691517,0.20487635802225468
5,0.22009700785536648,0.20838377259349902
6,0.22350126317451546,0.21091332342092223
7,0.22509700785536652,0.21375020285354632
8,0.22617534441242648,0.21511798400856152
9,0.2277710890932775,0.21628819677451902
