,Default Ensemble,Crossdock Default2018,Crossdock Dense,General Default2018,Redock Default2018,Default2017,Vina
1,38.81929397388305,34.643402193374385,36.71517131508207,36.51716222656968,32.88900231927982,26.570157694274865,26.91559503308066
2,46.93437106223728,41.17519563168396,44.12000676102126,44.62287707926642,41.15696724677192,34.586522115598186,33.732602942103306
3,50.68387253633431,45.130676653874474,48.2915176532596,49.23427217362885,45.6397277827269,39.06144241487733,38.66872933484354
4,52.25750128128986,47.79042397934114,51.4951429647172,50.77281136074063,47.62933128111682,42.709713440921135,42.45436342471334
5,54.13165436381935,50.16491725869867,52.458881465402754,52.774672319748994,48.59785485490719,44.68919159887597,45.41225019864986
6,55.08638042113397,51.96314672806304,53.60852573086711,54.69208129571599,50.798899435388726,47.26921924773267,46.58922130211082
7,56.96285567483059,52.987586467927954,55.1938717726771,55.30055504057425,52.031790025919726,49.04179344878572,48.134588518148185
8,57.53571079129036,54.42020737462134,56.107623896726025,56.70864682129457,53.054194631700774,50.27025080109847,48.905417049919
9,58.06526505485626,55.310041771788654,56.89879850139512,56.9587682429276,53.96621294373725,51.72696148787665,50.13704512053457
