,Default Ensemble,Crossdock Default2018,Crossdock Dense,General Default2018,Redock Default2018,Default2017,Vina
1,40.43371464443724,34.338101430513,34.21816855720506,37.38791259328215,32.53704456182349,28.29792089810273,26.62787138859312
2,45.72574859834064,40.40046386290347,40.723842808440565,50.33378776166707,35.771249932281776,37.61284367309155,31.81361711128351
3,50.83412189150239,42.680112870292305,45.07677330124508,53.573080683334865,37.66785495157593,40.89282416109923,35.11706806135005
4,51.94753163284312,43.62137185418102,48.2078384753488,54.871679447289665,39.05219082939329,43.95344408914812,38.66783514441232
5,53.327485711130066,45.455575381849236,51.85895146871552,55.69026621112396,40.45533763673694,47.34675401835594,40.29122588712187
6,53.96386230099578,48.07633744210858,52.52874924869,56.26056853076344,43.71428580422509,49.72793318245821,40.99858338176392
7,54.5405746814859,49.5726961508615,54.02018851145349,56.53298845287976,45.33713933253154,50.652320374480155,43.18512129373918
8,57.70874145704248,49.94379552034862,54.38127314768709,56.90129756509298,46.12015663738409,51.422806049011584,43.53726779538983
9,57.9407731583245,50.938733467281494,57.015624736644774,57.13520456950618,46.395762978979995,52.37944201405638,45.81931496994099
