,Default Ensemble,Crossdock Default2018,Crossdock Dense,General Default2018,Redock Default2018,Default2017,Vina
1,36.670785153543775,32.24236300098369,29.310930448861484,32.85797727177038,28.220469185986424,22.18360949395432,18.03174603174604
2,38.53906247009695,35.732972008834075,32.65272275617103,38.49384332142953,34.59190617811307,32.38120117430463,24.001094690749863
3,39.8166928856584,38.55980035290379,34.33456581732444,40.90925549546239,36.02853851129713,35.051549982584476,28.1635069910932
4,43.07133479547273,39.2952717780304,40.68848775745327,43.174507484852306,38.15585946620429,37.78642430366568,31.210368175885417
5,43.802787251063116,40.38810997431687,42.72297051607396,43.43975947424223,38.15585946620429,38.7413314654694,33.17348551831311
6,44.8701107321797,40.38810997431687,43.30170212928833,44.108194487504825,38.86850314436521,38.879262499952155,37.427851841644944
7,45.00804176666246,40.698454801903075,43.56695411867826,44.28060828060828,39.443215788043375,39.8823972961904,39.37303309717103
8,45.27329375605238,44.240453033556484,44.27959779683918,44.545860269998194,39.73788663443836,42.699373423511354,40.062688269584825
9,45.586773379876824,44.50570502294641,45.11956242990726,44.81111225938811,40.05136625826281,42.699373423511354,40.20061930406758
