,2.0,4.0,6.0,8.0
1,0.17799762716176096,0.16618516910310224,0.14631278043132145,0.12273563906542631
2,0.21670370662771885,0.19870167151322163,0.1757605472879029,0.1471436246968162
3,0.22878561998622793,0.20987564529357844,0.1857424549445826,0.16240474655368276
4,0.2355038662789423,0.21573515221691517,0.19048240766325863,0.16793343772067176
5,0.23944003649170825,0.22009700785536648,0.19318335328973618,0.1711387430536367
6,0.24262323627065266,0.22350126317451546,0.19481028259143757,0.17332228055632315
7,0.2452618565156559,0.22509700785536652,0.19617230709175998,0.1746402474593964
8,0.24621930332416656,0.22617534441242648,0.19847811594012202,0.17549131128918363
9,0.24696398417523038,0.2277710890932775,0.199010030833739,0.1764901292560867
