,DefE_2,DefE_4,DefE_6,DefE_8
1,74.53051643192488,71.87793427230046,69.74178403755869,68.94366197183098
2,83.49765258215962,80.49295774647888,78.82629107981221,77.25352112676056
3,86.71361502347418,83.84976525821595,82.55868544600939,80.53990610328638
4,88.82629107981221,85.28169014084507,84.34272300469483,82.3943661971831
5,90.16431924882629,86.24413145539907,85.3755868544601,83.45070422535211
6,91.03286384976525,86.92488262910798,86.05633802816901,84.10798122065728
7,91.45539906103286,87.34741784037558,86.52582159624413,84.5774647887324
8,91.92488262910798,87.60563380281691,86.87793427230048,84.78873239436619
9,92.20657276995306,87.76995305164318,87.11267605633802,85.09389671361502
