,Default Ensemble,Crossdock Default2018,Dense,General Default2018,Redock Default2018,Default2017,No CNN
1,38.028169014084504,33.497652582159624,35.93896713615023,33.70892018779343,34.76525821596244,29.60093896713615,31.032863849765256
2,44.55399061032864,40.0,42.136150234741784,40.65727699530516,41.15023474178404,37.69953051643192,37.95774647887324
3,46.478873239436616,42.74647887323943,44.60093896713615,43.497652582159624,43.309859154929576,40.962441314553985,41.40845070422535
4,47.206572769953056,43.82629107981221,45.563380281690144,44.624413145539904,44.460093896713616,43.122065727699535,43.00469483568075
5,47.69953051643193,44.460093896713616,45.985915492957744,45.352112676056336,45.140845070422536,44.225352112676056,43.990610328638496
6,47.88732394366197,44.95305164319249,46.36150234741784,45.96244131455399,45.65727699530516,45.07042253521127,44.60093896713615
7,48.02816901408451,45.44600938967136,46.64319248826291,46.220657276995304,45.89201877934273,45.70422535211268,45.093896713615024
8,48.1924882629108,45.774647887323944,46.97183098591549,46.431924882629104,46.19718309859155,46.10328638497653,45.70422535211268
9,48.262910798122064,46.009389671361504,47.206572769953056,46.737089201877936,46.455399061032864,46.33802816901408,46.17370892018779
