,Crossdock Default2018 Ensemble Good,Crossdock Default2018 Ensemble Left,Default Ensemble Good,Default Ensemble Left,Crossdock Dense Ensemble Good,Crossdock Dense Ensemble Left,All Ensemble Good,All Ensemble Left,General Default2018 Ensemble Good,General Default2018 Ensemble Left,Redock Default2018 Ensemble Good,Redock Default2018 Ensemble Left
2.1521521521521523,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.16016016016016,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.168168168168168,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.176176176176176,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.184184184184184,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.1921921921921923,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.2002002002002,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.2082082082082084,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.216216216216216,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.224224224224224,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.2322322322322323,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.24024024024024,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.2482482482482484,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.2562562562562563,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.264264264264264,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.2722722722722724,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.28028028028028,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.2882882882882885,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.2962962962962963,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.3043043043043054,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.3123123123123124,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.32032032032032,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.3283283283283285,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.3363363363363363,66.17370892018779,100.0,72.62910798122066,100.0,68.82629107981221,100.0,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.3443443443443455,66.17370892018779,100.0,72.62910798122066,100.0,68.8424512796431,99.97652582159624,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.3523523523523524,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.36036036036036,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.3683683683683685,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.3763763763763763,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.3843843843843846,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.3923923923923924,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4004004004004003,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4084084084084085,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4164164164164164,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4244244244244246,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4324324324324325,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4404404404404403,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.448448448448449,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4564564564564564,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4644644644644647,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4724724724724725,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4804804804804803,66.17370892018779,100.0,72.62910798122066,100.0,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4884884884884886,66.17370892018779,100.0,72.64616107067387,99.97652582159624,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.4964964964964964,66.17370892018779,100.0,72.64616107067387,99.97652582159624,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.5045045045045047,66.17370892018779,100.0,72.64616107067387,99.97652582159624,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.5125125125125125,66.18924630194881,99.97652582159624,72.64616107067387,99.97652582159624,68.85861906998589,99.9530516431925,72.48826291079811,100.0,66.40845070422536,100.0,70.04694835680753,100.0
2.5205205205205203,66.18924630194881,99.97652582159624,72.64616107067387,99.97652582159624,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.40845070422536,100.0,70.04694835680753,100.0
2.5285285285285286,66.18924630194881,99.97652582159624,72.64616107067387,99.97652582159624,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.43964302489431,99.9530516431925,70.04694835680753,100.0
2.5365365365365364,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.43964302489431,99.9530516431925,70.04694835680753,100.0
2.5445445445445447,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.43964302489431,99.9530516431925,70.04694835680753,100.0
2.5525525525525525,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.43964302489431,99.9530516431925,70.04694835680753,100.0
2.5605605605605604,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.45525017618041,99.92957746478874,70.07984969469234,99.9530516431925
2.5685685685685686,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.45525017618041,99.92957746478874,70.07984969469234,99.9530516431925
2.5765765765765765,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.45525017618041,99.92957746478874,70.07984969469234,99.9530516431925
2.5845845845845847,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.47086466165413,99.90610328638498,70.07984969469234,99.9530516431925
2.592592592592593,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.47086466165413,99.90610328638498,70.07984969469234,99.9530516431925
2.6006006006006004,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.50528293026531,99.97652582159624,66.47086466165413,99.90610328638498,70.07984969469234,99.9530516431925
2.6086086086086087,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.5223109441052,99.9530516431925,66.47086466165413,99.90610328638498,70.07984969469234,99.9530516431925
2.6166166166166165,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.5223109441052,99.9530516431925,66.47086466165413,99.90610328638498,70.07984969469234,99.9530516431925
2.6246246246246248,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.5223109441052,99.9530516431925,66.47086466165413,99.90610328638498,70.07984969469234,99.9530516431925
2.6326326326326326,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.5223109441052,99.9530516431925,66.47086466165413,99.90610328638498,70.07984969469234,99.9530516431925
2.6406406406406404,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.07984969469234,99.9530516431925
2.6486486486486487,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.07984969469234,99.9530516431925
2.6566566566566565,66.18924630194881,99.97652582159624,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.09631195677707,99.92957746478874
2.664664664664665,66.20479098168154,99.9530516431925,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.09631195677707,99.92957746478874
2.6726726726726726,66.20479098168154,99.9530516431925,72.66322217003287,99.9530516431925,68.85861906998589,99.9530516431925,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.09631195677707,99.92957746478874
2.6806806806806804,66.20479098168154,99.9530516431925,72.66322217003287,99.9530516431925,68.87479445618979,99.92957746478874,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.09631195677707,99.92957746478874
2.6886886886886887,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.87479445618979,99.92957746478874,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.09631195677707,99.92957746478874
2.6966966966966965,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.87479445618979,99.92957746478874,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.09631195677707,99.92957746478874
2.704704704704705,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.87479445618979,99.92957746478874,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.09631195677707,99.92957746478874
2.7127127127127126,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.87479445618979,99.92957746478874,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.09631195677707,99.92957746478874
2.7207207207207205,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.87479445618979,99.92957746478874,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.09631195677707,99.92957746478874
2.7287287287287287,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.87479445618979,99.92957746478874,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.11278195488721,99.90610328638498
2.736736736736737,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.87479445618979,99.92957746478874,72.53934695795161,99.92957746478874,66.48648648648647,99.88262910798124,70.11278195488721,99.90610328638498
2.744744744744745,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.8674812030075,99.90610328638498,72.53934695795161,99.92957746478874,66.50211565585332,99.85915492957749,70.11278195488721,99.90610328638498
2.7527527527527527,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.8674812030075,99.90610328638498,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.11278195488721,99.90610328638498
2.7607607607607605,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.86016451233843,99.88262910798124,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12925969447708,99.88262910798124
2.7687687687687688,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.86016451233843,99.88262910798124,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12925969447708,99.88262910798124
2.776776776776777,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.86016451233843,99.88262910798124,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12925969447708,99.88262910798124
2.784784784784785,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.8763516690174,99.85915492957749,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12925969447708,99.88262910798124
2.7927927927927927,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.90874882408278,99.81220657276995,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12925969447708,99.88262910798124
2.8008008008008005,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.90874882408278,99.81220657276995,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12925969447708,99.88262910798124
2.808808808808809,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.90874882408278,99.81220657276995,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12223789374707,99.85915492957749
2.816816816816817,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.90874882408278,99.81220657276995,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12223789374707,99.85915492957749
2.824824824824825,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.92495883321571,99.7887323943662,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12223789374707,99.85915492957749
2.8328328328328327,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.94117647058823,99.76525821596243,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12223789374707,99.85915492957749
2.840840840840841,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.95740174158625,99.74178403755869,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12223789374707,99.85915492957749
2.8488488488488484,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.95740174158625,99.74178403755869,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12223789374707,99.85915492957749
2.856856856856857,66.20479098168154,99.9530516431925,72.68029128494244,99.92957746478874,68.95740174158625,99.74178403755869,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12223789374707,99.85915492957749
2.864864864864865,66.20479098168154,99.9530516431925,72.69736842105263,99.90610328638498,68.95740174158625,99.74178403755869,72.53934695795161,99.92957746478874,66.51775217493534,99.83568075117373,70.12223789374707,99.85915492957749
2.8728728728728727,66.20479098168154,99.9530516431925,72.69736842105263,99.90610328638498,68.95740174158625,99.74178403755869,72.55639097744361,99.90610328638498,66.51775217493534,99.83568075117373,70.12223789374707,99.85915492957749
2.880880880880881,66.20479098168154,99.9530516431925,72.69736842105263,99.90610328638498,68.95740174158625,99.74178403755869,72.55639097744361,99.90610328638498,66.52552340625735,99.7887323943662,70.12223789374707,99.85915492957749
2.888888888888889,66.20479098168154,99.9530516431925,72.69095182138659,99.88262910798124,68.95740174158625,99.74178403755869,72.55639097744361,99.90610328638498,66.54117647058824,99.76525821596243,70.12223789374707,99.85915492957749
2.896896896896897,66.20479098168154,99.9530516431925,72.69095182138659,99.88262910798124,68.95740174158625,99.74178403755869,72.55639097744361,99.90610328638498,66.54117647058824,99.76525821596243,70.12223789374707,99.85915492957749
2.904904904904905,66.20479098168154,99.9530516431925,72.69095182138659,99.88262910798124,68.95740174158625,99.74178403755869,72.55639097744361,99.90610328638498,66.54117647058824,99.76525821596243,70.12223789374707,99.85915492957749
2.9129129129129128,66.20479098168154,99.9530516431925,72.70803949224259,99.85915492957749,68.97363465160076,99.71830985915493,72.55639097744361,99.90610328638498,66.54117647058824,99.76525821596243,70.12223789374707,99.85915492957749
2.920920920920921,66.20479098168154,99.9530516431925,72.70803949224259,99.85915492957749,68.97363465160076,99.71830985915493,72.55639097744361,99.90610328638498,66.54117647058824,99.76525821596243,70.12223789374707,99.85915492957749
2.928928928928929,66.20479098168154,99.9530516431925,72.70803949224259,99.85915492957749,68.97363465160076,99.71830985915493,72.57344300822561,99.88262910798124,66.54117647058824,99.76525821596243,70.12223789374707,99.85915492957749
2.936936936936937,66.22034296452901,99.92957746478874,72.70803949224259,99.85915492957749,68.97363465160076,99.71830985915493,72.59050305594734,99.85915492957749,66.54117647058824,99.76525821596243,70.12223789374707,99.85915492957749
2.944944944944945,66.22034296452901,99.92957746478874,72.70803949224259,99.85915492957749,68.97363465160076,99.71830985915493,72.59050305594734,99.85915492957749,66.53330195340081,99.74178403755869,70.12223789374707,99.85915492957749
2.952952952952953,66.22034296452901,99.92957746478874,72.70803949224259,99.85915492957749,69.01508011310085,99.62441314553992,72.59050305594734,99.85915492957749,66.54896421845574,99.71830985915493,70.12223789374707,99.85915492957749
2.960960960960961,66.2359022556391,99.90610328638498,72.70803949224259,99.85915492957749,69.0313457459345,99.60093896713616,72.59050305594734,99.85915492957749,66.54896421845574,99.71830985915493,70.12223789374707,99.85915492957749
2.968968968968969,66.2359022556391,99.90610328638498,72.70803949224259,99.85915492957749,69.0313457459345,99.60093896713616,72.59050305594734,99.85915492957749,66.54896421845574,99.71830985915493,70.12223789374707,99.85915492957749
2.976976976976977,66.2359022556391,99.90610328638498,72.70803949224259,99.85915492957749,69.0313457459345,99.60093896713616,72.59050305594734,99.85915492957749,66.58031088082902,99.67136150234744,70.12223789374707,99.85915492957749
2.984984984984985,66.2359022556391,99.90610328638498,72.70803949224259,99.85915492957749,69.04761904761905,99.57746478873241,72.59050305594734,99.85915492957749,66.58031088082902,99.67136150234744,70.12223789374707,99.85915492957749
2.992992992992993,66.2359022556391,99.90610328638498,72.70803949224259,99.85915492957749,69.04761904761905,99.57746478873241,72.6075711262638,99.83568075117373,66.5959952885748,99.64788732394364,70.12223789374707,99.85915492957749
3.001001001001001,66.2359022556391,99.90610328638498,72.70803949224259,99.85915492957749,69.04761904761905,99.57746478873241,72.6075711262638,99.83568075117373,66.5959952885748,99.64788732394364,70.12223789374707,99.85915492957749
3.009009009009009,66.2359022556391,99.90610328638498,72.70803949224259,99.85915492957749,69.04761904761905,99.57746478873241,72.6075711262638,99.83568075117373,66.5959952885748,99.64788732394364,70.12223789374707,99.85915492957749
3.017017017017017,66.2359022556391,99.90610328638498,72.72513519868328,99.83568075117373,69.06390002357935,99.55399061032864,72.6075711262638,99.83568075117373,66.5959952885748,99.64788732394364,70.12223789374707,99.85915492957749
3.025025025025025,66.22796709753231,99.88262910798124,72.72513519868328,99.83568075117373,69.08018867924528,99.53051643192488,72.6075711262638,99.83568075117373,66.61168708765317,99.62441314553992,70.12223789374707,99.85915492957749
3.033033033033033,66.22796709753231,99.88262910798124,72.72513519868328,99.83568075117373,69.11278905143936,99.48356807511736,72.6075711262638,99.83568075117373,66.61168708765317,99.62441314553992,70.12223789374707,99.85915492957749
3.041041041041041,66.24353549600376,99.85915492957749,72.72513519868328,99.83568075117373,69.11278905143936,99.48356807511736,72.6075711262638,99.83568075117373,66.61168708765317,99.62441314553992,70.12223789374707,99.85915492957749
3.049049049049049,66.24353549600376,99.85915492957749,72.75935074100211,99.7887323943662,69.10549917394383,99.46009389671362,72.6075711262638,99.83568075117373,66.61168708765317,99.62441314553992,70.12223789374707,99.85915492957749
3.0570570570570563,66.24353549600376,99.85915492957749,72.7764705882353,99.76525821596243,69.10549917394383,99.46009389671362,72.62464722483537,99.81220657276995,66.61168708765317,99.62441314553992,70.12223789374707,99.85915492957749
3.065065065065065,66.24353549600376,99.85915492957749,72.7764705882353,99.76525821596243,69.10549917394383,99.46009389671362,72.62464722483537,99.81220657276995,66.61168708765317,99.62441314553992,70.12223789374707,99.85915492957749
3.073073073073073,66.24353549600376,99.85915492957749,72.7764705882353,99.76525821596243,69.10549917394383,99.46009389671362,72.64173135732769,99.7887323943662,66.61168708765317,99.62441314553992,70.12223789374707,99.85915492957749
3.081081081081081,66.24353549600376,99.85915492957749,72.7764705882353,99.76525821596243,69.12181303116147,99.43661971830986,72.64173135732769,99.7887323943662,66.61168708765317,99.62441314553992,70.12223789374707,99.85915492957749
3.089089089089089,66.24353549600376,99.85915492957749,72.7764705882353,99.76525821596243,69.13813459268005,99.4131455399061,72.64173135732769,99.7887323943662,66.61168708765317,99.62441314553992,70.12223789374707,99.85915492957749
3.0970970970970964,66.24353549600376,99.85915492957749,72.79359849376324,99.74178403755869,69.13813459268005,99.4131455399061,72.64173135732769,99.7887323943662,66.62738628329012,99.60093896713616,70.12223789374707,99.85915492957749
3.105105105105105,66.24353549600376,99.85915492957749,72.79359849376324,99.74178403755869,69.15446386395843,99.38967136150237,72.64173135732769,99.7887323943662,66.62738628329012,99.60093896713616,70.12223789374707,99.85915492957749
3.113113113113113,66.24353549600376,99.85915492957749,72.78719397363466,99.71830985915493,69.15446386395843,99.38967136150237,72.65882352941176,99.76525821596243,66.61164819618016,99.55399061032864,70.12223789374707,99.85915492957749
3.121121121121121,66.24353549600376,99.85915492957749,72.78078643748529,99.69483568075115,69.17080085046067,99.3661971830986,72.65882352941176,99.76525821596243,66.61164819618016,99.55399061032864,70.13872560545498,99.83568075117373
3.129129129129129,66.25911121561249,99.83568075117373,72.78078643748529,99.69483568075115,69.18714555765595,99.34272300469485,72.65882352941176,99.76525821596243,66.60377358490565,99.53051643192488,70.13872560545498,99.83568075117373
3.1371371371371373,66.25911121561249,99.83568075117373,72.78078643748529,99.69483568075115,69.21985815602837,99.2957746478873,72.65882352941176,99.76525821596243,66.60377358490565,99.53051643192488,70.13872560545498,99.83568075117373
3.145145145145145,66.25911121561249,99.83568075117373,72.7979274611399,99.67136150234744,69.21985815602837,99.2957746478873,72.65882352941176,99.76525821596243,66.60377358490565,99.53051643192488,70.13872560545498,99.83568075117373
