,Default Ensemble,Crossdock Default2018,Crossdock Dense,General Default2018,Redock Default2018,Default2017,Vina
1,71.43192488262909,58.82629107981222,12.464788732394366,19.76525821596244,68.12206572769954,46.830985915492974,57.629107981220656
2,80.23474178403754,69.34272300469485,19.319248826291076,27.65258215962441,77.58215962441315,61.009389671361504,68.1455399061033
3,83.54460093896714,75.14084507042253,24.90610328638498,32.816901408450704,81.52582159624413,68.1455399061033,73.70892018779342
4,85.25821596244131,78.30985915492954,29.10798122065729,37.417840375586856,83.45070422535211,72.58215962441315,77.44131455399061
5,86.26760563380282,80.16431924882629,32.417840375586856,40.86854460093897,84.74178403755869,75.70422535211267,79.83568075117371
6,87.39436619718309,81.54929577464789,35.938967136150225,43.990610328638496,85.7981220657277,78.16901408450704,81.92488262910797
7,87.95774647887325,82.8169014084507,38.87323943661972,46.17370892018778,86.61971830985918,79.67136150234741,83.35680751173709
8,88.45070422535211,83.84976525821595,41.40845070422535,48.30985915492958,87.11267605633802,81.36150234741784,84.46009389671363
9,88.77934272300469,84.81220657276995,43.82629107981222,50.02347417840376,87.55868544600939,82.37089201877934,85.44600938967136
