,4,8,16
1,70.49295774647887,71.87793427230046,73.49765258215962
2,79.17840375586854,80.49295774647888,81.92488262910797
3,82.65258215962442,83.84976525821595,85.4225352112676
4,84.27230046948357,85.28169014084507,87.44131455399061
5,85.09389671361502,86.24413145539907,88.84976525821597
6,85.63380281690141,86.92488262910798,89.64788732394366
7,86.0093896713615,87.34741784037558,90.28169014084507
8,86.40845070422534,87.60563380281691,90.77464788732395
9,86.61971830985915,87.76995305164318,91.22065727699531
